geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.8992753527659612,9,50
2,0.9337581590427241,19,100
3,0.9355509323194533,26,150
4,0.9510937614884253,25,200
5,1.0228044312083562,26,250
6,1.0345113904377952,30,300
7,1.043213685402005,36,350
8,1.0486269330841276,42,400
9,1.0559475429330338,45,450
10,1.0613554259442048,49,500
11,1.064905401788445,49,550
12,1.068533595728806,50,600
13,1.0708742556927886,50,650
14,1.0738543813846164,50,700
15,1.0780450487832316,47,750
16,1.0815607296731813,50,800
17,1.0874367774836287,49,850
18,1.0897189867619568,49,900
19,1.090837155077554,50,950
20,1.0923961454605395,50,1000
21,1.093812907950799,50,1050
22,1.0942125887639527,50,1100
23,1.0984750228800415,50,1150
24,1.0993242884849659,50,1200
25,1.1007979295908952,50,1250
26,1.100905027169866,50,1300
27,1.101820278403102,50,1350
28,1.1019246579359392,50,1400
29,1.102461972588034,50,1450
30,1.1029802298968823,50,1500
31,1.1029518839491959,50,1550
32,1.1028573129946178,50,1600
33,1.103339318127058,50,1650
34,1.1033662156022945,50,1700
35,1.1036230912375364,50,1750
36,1.1044919892066998,50,1800
37,1.1048885076020611,50,1850
38,1.1047789928393525,50,1900
39,1.1049949320258245,50,1950
40,1.1053735327271768,50,2000
41,1.1058740587121834,50,2050
42,1.105930471580995,50,2100
43,1.1067146034492201,50,2150
44,1.1066035180024925,50,2200
45,1.1066619829409765,50,2250
46,1.106479501195229,50,2300
47,1.1075546008047084,50,2350
48,1.107847429577061,50,2400
49,1.1079902162698854,50,2450
50,1.108197848611348,50,2500
51,1.1084838553215277,50,2550
52,1.1083706847182468,50,2600
53,1.108154208410835,50,2650
54,1.1085184701400117,50,2700
55,1.1088704976810766,50,2750
56,1.1090256854400589,50,2800
57,1.1089658435131637,50,2850
58,1.110066906315439,50,2900
59,1.1099352981698316,50,2950
60,1.1102304603900535,50,3000
61,1.1104557561851023,50,3050
62,1.1111144040197212,50,3100
63,1.1110086595789215,50,3150
64,1.111564067168954,50,3200
65,1.111168827021861,50,3250
66,1.1112724141451122,50,3300
67,1.1107941221049826,50,3350
68,1.110598474484874,50,3400
69,1.1107819587136138,50,3450
70,1.1113755048558946,50,3500
71,1.1112743971271863,50,3550
72,1.1115777107194944,50,3600
73,1.1118447018356528,50,3650
74,1.112447829425854,50,3700
75,1.1131448016323418,50,3750
76,1.1132772746619475,50,3800
77,1.1140688332909063,50,3850
78,1.1138243572816244,50,3900
79,1.1137260672136342,50,3950
80,1.113822686988735,50,4000
81,1.1132314121601516,50,4050
82,1.1135437780444228,50,4100
83,1.1134404704185095,50,4150
84,1.1130162984709953,50,4200
85,1.1132698970550685,50,4250
86,1.1131101212276384,50,4300
87,1.1131426232041917,50,4350
88,1.1145635348565706,50,4400
89,1.114588000813499,50,4450
90,1.1143384305066695,50,4500
91,1.114480485232882,50,4550
92,1.1153163646376905,50,4600
93,1.1157277982645046,50,4650
94,1.115922319192981,50,4700
95,1.116041129254953,50,4750
96,1.1165167957313487,50,4800
97,1.1164458242892534,50,4850
98,1.1166371924121488,50,4900
99,1.116730753403572,50,4950
100,1.1167589526438524,50,5000
101,1.1167371647434607,50,5050
102,1.1166646821232489,50,5100
103,1.116681880394607,50,5150
104,1.1170622765799325,50,5200
105,1.116875260844259,50,5250
106,1.1170489432111703,50,5300
107,1.1172949863515544,50,5350
108,1.1173479361585636,50,5400
109,1.1172463243345798,50,5450
110,1.1175489483674697,50,5500
111,1.1174015615337152,50,5550
112,1.1173297714748744,50,5600
113,1.1175075600378208,50,5650
114,1.1171712743668147,50,5700
115,1.1166848902102917,50,5750
116,1.11639057420201,50,5800
117,1.1159232054348318,50,5850
118,1.116078807900676,50,5900
119,1.1159806393552758,50,5950
120,1.1162241250319376,50,6000
121,1.1161155684980084,50,6050
122,1.1153158024514664,50,6100
123,1.1157307192269115,50,6150
124,1.1154432995624557,50,6200
125,1.1157142494950536,50,6250
126,1.115316986704212,50,6300
127,1.1157680790038467,50,6350
128,1.1151828802684716,50,6400
129,1.1159953356283512,50,6450
130,1.1162639274730466,50,6500
131,1.1163196028740894,50,6550
132,1.1161332838835798,50,6600
133,1.1159086606704052,50,6650
134,1.116011932410027,50,6700
135,1.1161145415662095,50,6750
136,1.1164326886217235,50,6800
137,1.1168980935940411,50,6850
138,1.1169162925312703,50,6900
139,1.1169620186356062,50,6950
140,1.1172785533222238,50,7000
141,1.1169830599615789,50,7050
142,1.1170100932784297,50,7100
143,1.117064689205368,50,7150
144,1.1171533813629133,50,7200
145,1.1168837925360597,50,7250
146,1.117047575540889,50,7300
147,1.117057524239362,50,7350
148,1.1171429993220352,50,7400
149,1.1173064523977727,50,7450
150,1.1162875419337037,50,7500
