geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.9043518579459605,10,50
2,0.9864693980854318,16,100
3,0.9910061639001588,20,150
4,1.0206725702460193,29,200
5,1.0371293987107646,31,250
6,1.0454134022325203,37,300
7,1.049246598547721,36,350
8,1.0566382097635754,40,400
9,1.0593715386479896,48,450
10,1.0628645200904052,50,500
11,1.0665599858419161,50,550
12,1.068055194388991,50,600
13,1.0688175066514058,50,650
14,1.0740180973662659,50,700
15,1.0767391025808333,50,750
16,1.0778322948070118,50,800
17,1.0823415230116649,50,850
18,1.0838306522388947,50,900
19,1.0863969388460524,50,950
20,1.0870360079851624,50,1000
21,1.0874471572782511,50,1050
22,1.088145849785289,50,1100
23,1.0886316298441445,50,1150
24,1.0895893887871428,50,1200
25,1.091634688157797,50,1250
26,1.0929986567148369,50,1300
27,1.0944079749882323,50,1350
28,1.0951671190318957,50,1400
29,1.097198163719742,50,1450
30,1.0976243803563024,50,1500
31,1.097940094002436,50,1550
32,1.0986005520310274,50,1600
33,1.099305326167784,50,1650
34,1.100064178563694,50,1700
35,1.0992542606952473,50,1750
36,1.0996777884204192,50,1800
37,1.1002511555951633,50,1850
38,1.101051391101925,50,1900
39,1.100301692071897,50,1950
40,1.1008198005668652,50,2000
41,1.102286844004925,50,2050
42,1.1028233942593437,50,2100
43,1.103227272697328,50,2150
44,1.103593670107051,50,2200
45,1.1043920637412656,50,2250
46,1.105559830386857,50,2300
47,1.1064172696433259,50,2350
48,1.1085357337204658,50,2400
49,1.1105448543792562,50,2450
50,1.1111872157453797,50,2500
51,1.11178447876144,50,2550
52,1.1126351144084743,50,2600
53,1.113888383375779,50,2650
54,1.1152640503610416,50,2700
55,1.115051819135258,50,2750
56,1.1173307845178737,50,2800
57,1.1173447937640593,50,2850
58,1.1178672119145303,50,2900
59,1.1179904815740418,50,2950
60,1.1185673381332277,50,3000
61,1.1188206802805263,50,3050
62,1.119559127932159,50,3100
63,1.1197988800291985,50,3150
64,1.1201823206389196,50,3200
65,1.1202153427133765,50,3250
66,1.1201523376476257,50,3300
67,1.1204188147707148,50,3350
68,1.1202894500575071,50,3400
69,1.1205031262781078,50,3450
70,1.1204625749199582,50,3500
71,1.120847627630498,50,3550
72,1.1206032195829978,50,3600
73,1.1204334086989065,50,3650
74,1.1207764322514167,50,3700
75,1.120049507112486,50,3750
76,1.1203928869832624,50,3800
77,1.1202893833929886,50,3850
78,1.1198541829785749,50,3900
79,1.1196848501380834,50,3950
80,1.11982839457531,50,4000
81,1.1209930529094854,50,4050
82,1.120441512467328,50,4100
83,1.1205828340680155,50,4150
84,1.1206014983220163,50,4200
85,1.120645482376535,50,4250
86,1.1209954591771054,50,4300
87,1.12103503349168,50,4350
88,1.120400703688614,50,4400
89,1.1201202329287838,50,4450
90,1.1205556140354,50,4500
91,1.1216906209393573,50,4550
92,1.1219162177126667,50,4600
93,1.1222344613605175,50,4650
94,1.122809108938451,50,4700
95,1.1229594557824534,50,4750
96,1.1231319755284253,50,4800
97,1.1231491966166718,50,4850
98,1.1231718427728388,50,4900
99,1.1236266624114788,50,4950
100,1.123954190040199,50,5000
101,1.1238940601372958,50,5050
102,1.1238071599597326,50,5100
103,1.1236533435582032,50,5150
104,1.1232748246998077,50,5200
105,1.1235562550446612,50,5250
106,1.1242033989079159,50,5300
107,1.1239274166057829,50,5350
108,1.1240770362516384,50,5400
109,1.124135134772237,50,5450
110,1.123652255411416,50,5500
111,1.1239289220381015,50,5550
112,1.1235498541458357,50,5600
113,1.123454239723002,50,5650
114,1.1239672340727904,50,5700
115,1.1237688064284663,50,5750
116,1.1242716018339671,50,5800
117,1.1245235450985276,50,5850
118,1.1245383423819093,50,5900
119,1.1247151555047563,50,5950
120,1.1251082656033158,50,6000
121,1.1248451470239376,50,6050
122,1.1245868566294095,50,6100
123,1.123931625680752,50,6150
124,1.1244163945325207,50,6200
125,1.1252437268075706,50,6250
126,1.1252863559441526,50,6300
127,1.125392219039144,50,6350
128,1.1260521144256608,50,6400
129,1.126079094613564,50,6450
130,1.1256666542004716,50,6500
131,1.1261159701755263,50,6550
132,1.126112316276928,50,6600
133,1.125718672001802,50,6650
134,1.125936363140263,50,6700
135,1.1261559960249694,50,6750
136,1.126310341157945,50,6800
137,1.1262744822238158,50,6850
138,1.126288755665672,50,6900
139,1.1260614745147057,50,6950
140,1.126457221044788,50,7000
141,1.1267917146939113,50,7050
142,1.1268374937364558,50,7100
143,1.1269839468106098,50,7150
144,1.1271404780362495,50,7200
145,1.1272617287781872,50,7250
146,1.127228272413428,50,7300
147,1.1271056517737665,50,7350
148,1.1272175518257326,50,7400
149,1.1274397588371259,50,7450
150,1.126994889318461,50,7500
