geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.848647739638091,6,50
2,0.9014467839876725,16,100
3,0.9081509655819346,20,150
4,0.9194709411078447,30,200
5,0.93960615814,37,250
6,0.9411135064129551,40,300
7,0.9515999287768659,43,350
8,0.9530834441982975,50,400
9,0.9582740874090809,50,450
10,0.9608097383005613,50,500
11,0.9658803597102245,50,550
12,0.9686702743000991,50,600
13,0.9696447733535473,50,650
14,0.9722356772637084,50,700
15,0.9724306764930261,50,750
16,0.9745530094664606,50,800
17,0.9769681639771549,50,850
18,0.9872387069141565,50,900
19,0.9897859349632254,50,950
20,0.9908528021520018,50,1000
21,0.9920477180320337,50,1050
22,0.9931010493879708,50,1100
23,0.9931610228200498,50,1150
24,0.9961610246066163,50,1200
25,0.9965804640476801,50,1250
26,0.9970410317662122,50,1300
27,0.9981084734325184,50,1350
28,0.9986824665672447,50,1400
29,1.0002642202694254,50,1450
30,1.0003967265206328,50,1500
31,0.9999271886776067,50,1550
32,1.0002057078778963,50,1600
33,1.0006243549653617,50,1650
34,1.0005626903082783,50,1700
35,1.0006314782336403,50,1750
36,1.0006417253930975,50,1800
37,1.0010090062681887,50,1850
38,1.0014306529635177,50,1900
39,1.0019824792881131,50,1950
40,1.002383511731061,50,2000
41,1.0025054058729037,50,2050
42,1.00218823974434,50,2100
43,1.002407636593614,50,2150
44,1.0035742312216935,50,2200
45,1.0042246520163667,50,2250
46,1.0039258426841988,50,2300
47,1.0042231537028676,50,2350
48,1.0048537940378492,50,2400
49,1.0050336327401002,50,2450
50,1.0052156982692384,50,2500
51,1.005186484614155,50,2550
52,1.0049293637027275,50,2600
53,1.004150215788379,50,2650
54,1.0047545797123438,50,2700
55,1.0056342832846448,50,2750
56,1.0063837478266922,50,2800
57,1.0063262025225623,50,2850
58,1.0063014371983963,50,2900
59,1.0067906413605936,50,2950
60,1.0072086907632165,50,3000
61,1.0074078791606251,50,3050
62,1.0071692441420967,50,3100
63,1.0075834723173376,50,3150
64,1.0074621542605655,50,3200
65,1.0080366257260103,50,3250
66,1.0080727912335543,50,3300
67,1.008354545228728,50,3350
68,1.0081023609957873,50,3400
69,1.0085202970818412,50,3450
70,1.0096932997119619,50,3500
71,1.0096718798891289,50,3550
72,1.0097762940800177,50,3600
73,1.0097684912156404,50,3650
74,1.0102582632217958,50,3700
75,1.0101523002553328,50,3750
76,1.009878055849176,50,3800
77,1.0096476513962924,50,3850
78,1.0091577073000542,50,3900
79,1.0082777144579467,50,3950
80,1.0076119554309866,50,4000
81,1.0088892081687715,50,4050
82,1.009084155109679,50,4100
83,1.0092110871006421,50,4150
84,1.0081780201235016,50,4200
85,1.008482157664882,50,4250
86,1.009439573879135,50,4300
87,1.0098056231736123,50,4350
88,1.0099436596337419,50,4400
89,1.0099970242791905,50,4450
90,1.0096382552322234,50,4500
91,1.0096733843147792,50,4550
92,1.0098572328394078,50,4600
93,1.0097781695617347,50,4650
94,1.0095064177962854,50,4700
