geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.8326364854350836,12,50
2,0.8857398692823168,18,100
3,0.8982138849015013,20,150
4,0.9252801640995802,21,200
5,0.9258970252194847,27,250
6,0.9341149620607212,38,300
7,0.9397972111054514,45,350
8,0.9433974538620716,50,400
9,0.9453290460656602,50,450
10,0.9488962306643608,50,500
11,0.956070438904696,50,550
12,0.9576650235377742,50,600
13,0.9623680309467217,50,650
14,0.9633056423296708,50,700
15,0.9639321682037001,50,750
16,0.9679159424564219,50,800
17,0.9724686083646878,50,850
18,0.9729499473615464,50,900
19,0.9745519283253764,50,950
20,0.9750401906162538,50,1000
21,0.9757906968194954,50,1050
22,0.9773708248541755,50,1100
23,0.9780719332029839,50,1150
24,0.9783699321871863,50,1200
25,0.9780099594289889,50,1250
26,0.9791025750388114,50,1300
27,0.9787947627908496,50,1350
28,0.9786416656069246,50,1400
29,0.979449033763573,50,1450
30,0.9796827873745949,50,1500
31,0.9800780108629318,50,1550
32,0.9811831910557859,50,1600
33,0.9816767450219237,50,1650
34,0.9820422530648854,50,1700
35,0.9827605957248946,50,1750
36,0.9826337114252877,50,1800
37,0.9831163415303954,50,1850
38,0.9830860550666262,50,1900
39,0.9836289512552202,50,1950
40,0.983952481089351,50,2000
41,0.9843740535675739,50,2050
42,0.9843865012065495,50,2100
43,0.9848843006323461,50,2150
44,0.9845534554127892,50,2200
45,0.9843589290014029,50,2250
46,0.9848699329812391,50,2300
47,0.9856826966500527,50,2350
48,0.9857426718314386,50,2400
49,0.9858960844557937,50,2450
50,0.9862587491617778,50,2500
51,0.9863225958836158,50,2550
52,0.9860623782519938,50,2600
53,0.9859034582335946,50,2650
54,0.9869321895561354,50,2700
55,0.9872104988192403,50,2750
56,0.9874443104847297,50,2800
57,0.987815450143358,50,2850
58,0.9884452769077794,50,2900
59,0.9886785553225355,50,2950
60,0.9884112386053656,50,3000
61,0.9879960682970995,50,3050
62,0.9889365243425631,50,3100
63,0.9894032097994485,50,3150
64,0.989363368575736,50,3200
65,0.9896646029881612,50,3250
66,0.9898210044563329,50,3300
67,0.990016353862474,50,3350
68,0.9904498905783421,50,3400
69,0.9912355926532699,50,3450
70,0.9916045900914239,50,3500
71,0.9913933275903407,50,3550
72,0.9913232430217042,50,3600
73,0.9915019666704472,50,3650
74,0.991717892377738,50,3700
75,0.9917108065759035,50,3750
