geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.8637802912040864,7,50
2,0.9623612564674856,11,100
3,0.9818956486553984,18,150
4,0.993656134469377,25,200
5,1.0213812393263129,32,250
6,1.0315114768256264,34,300
7,1.035394365535188,34,350
8,1.0379090142323315,40,400
9,1.0452911179018902,45,450
10,1.0485592442502032,50,500
11,1.0502956912638781,50,550
12,1.0507010492367177,50,600
13,1.0512092378853564,50,650
14,1.0520887393265401,50,700
15,1.0557400009510534,50,750
16,1.0580333278043186,50,800
17,1.067622985801392,50,850
18,1.0728670597750765,50,900
19,1.0731527023612908,50,950
20,1.0741142327672977,50,1000
21,1.0744037475113708,50,1050
22,1.0754076255898406,50,1100
23,1.0766428060177329,50,1150
24,1.0775116896717498,50,1200
25,1.0785280118649165,50,1250
26,1.078612013206821,50,1300
27,1.0788118360410124,50,1350
28,1.0793930391980862,50,1400
29,1.0797189041016095,50,1450
30,1.0802335335316822,50,1500
31,1.0801542290482593,50,1550
32,1.08182574768087,50,1600
33,1.0828247643040456,50,1650
34,1.0860333763047347,50,1700
35,1.0866870974606404,50,1750
36,1.087094414515494,50,1800
37,1.087862561717075,50,1850
38,1.0879941074682116,50,1900
39,1.0883969825508035,50,1950
40,1.0884493888004747,50,2000
41,1.088890396944449,50,2050
42,1.088818240068812,50,2100
43,1.0890531708613944,50,2150
44,1.0902333577338794,50,2200
45,1.0907674924897057,50,2250
46,1.0913628880673703,50,2300
47,1.0916838433291485,50,2350
48,1.091099813448102,50,2400
49,1.0913062118564312,50,2450
50,1.0911034251513425,50,2500
51,1.0912222315259703,50,2550
52,1.091501381120944,50,2600
53,1.0912326256823697,50,2650
54,1.0911981587044712,50,2700
55,1.091330888556384,50,2750
56,1.0917092998945128,50,2800
57,1.0910408331774037,50,2850
58,1.0913977928843106,50,2900
59,1.0922830979970273,50,2950
60,1.0918449028102313,50,3000
61,1.0919002834782132,50,3050
62,1.0906339692818534,50,3100
63,1.0910388969290838,50,3150
64,1.0911455535968428,50,3200
65,1.0910784512008322,50,3250
66,1.0915995320826213,50,3300
67,1.0910411740439225,50,3350
68,1.0914857764084713,50,3400
69,1.0916722964018013,50,3450
70,1.0915009105456184,50,3500
71,1.0920609515609176,50,3550
72,1.0918889659009607,50,3600
73,1.0920180024350228,50,3650
74,1.0927807626570814,50,3700
75,1.0931064969846018,50,3750
76,1.0930276885490298,50,3800
77,1.0931255136727962,50,3850
78,1.0929952468416977,50,3900
79,1.0931086851812744,50,3950
80,1.0933060385348299,50,4000
81,1.093388432775719,50,4050
82,1.0935794399600538,50,4100
83,1.093783772273685,50,4150
84,1.093577092405599,50,4200
85,1.0936711311674205,50,4250
86,1.09356041213268,50,4300
87,1.0937234138944016,50,4350
88,1.0939665023488225,50,4400
89,1.0940925981838188,50,4450
90,1.0941014614094224,50,4500
91,1.0941357067602366,50,4550
92,1.093839431925099,50,4600
93,1.0942818474202343,50,4650
94,1.0933731625504806,50,4700
95,1.09370017626183,50,4750
96,1.0939388578576557,50,4800
97,1.0948294276368526,50,4850
98,1.0948812927097895,50,4900
99,1.0948357346318227,50,4950
100,1.094794840498818,50,5000
101,1.095485598567787,50,5050
102,1.0959738659707836,50,5100
103,1.0963160473987918,50,5150
104,1.0963666504820138,50,5200
105,1.0967918664079994,50,5250
106,1.096755945232573,50,5300
107,1.0964850415552658,50,5350
108,1.0964267781717905,50,5400
109,1.0964110482640874,50,5450
110,1.096401659064653,50,5500
111,1.0958803384613074,50,5550
112,1.0967290740027922,50,5600
113,1.0964773519724207,50,5650
114,1.0964752347055993,50,5700
115,1.0976035532466544,50,5750
116,1.0976816832883571,50,5800
117,1.0976575798256272,50,5850
118,1.0984515346378598,50,5900
119,1.0978417055683594,50,5950
120,1.0975356058181258,50,6000
121,1.097682166459633,50,6050
122,1.0980148984558544,50,6100
123,1.0983190382003374,50,6150
124,1.0981328309444447,50,6200
125,1.0985384134658291,50,6250
126,1.0991456950613807,50,6300
127,1.0994765342628374,50,6350
128,1.0992940399149829,50,6400
129,1.0997989456793955,50,6450
130,1.0997793483733878,50,6500
131,1.1008783062840934,50,6550
132,1.1008106249706473,50,6600
133,1.1007281302237164,50,6650
134,1.1011848020603987,50,6700
135,1.1013672475465948,50,6750
136,1.101443102932657,50,6800
137,1.1016194854016388,50,6850
138,1.1022022384000418,50,6900
139,1.102168730089901,50,6950
140,1.1025255562897227,50,7000
141,1.102939269597757,50,7050
142,1.1033423858716094,50,7100
143,1.1024577943296152,50,7150
144,1.1025697184543968,50,7200
145,1.103099019506399,50,7250
146,1.1028969762917822,50,7300
147,1.1030044703678639,50,7350
148,1.1030620202843398,50,7400
149,1.103141148095528,50,7450
150,1.1036102639706822,50,7500
151,1.1038214015578878,50,7550
152,1.103830789277287,50,7600
153,1.1037852568546451,50,7650
154,1.1041837443769935,50,7700
155,1.1039284462672356,50,7750
156,1.104420220848102,50,7800
157,1.1044439515555307,50,7850
158,1.1044318101441053,50,7900
159,1.10458489365625,50,7950
160,1.1042667188025896,50,8000
161,1.104070904159776,50,8050
162,1.1039352013336847,50,8100
163,1.104019484772291,50,8150
164,1.1041173159298596,50,8200
165,1.1039405216286455,50,8250
166,1.103912917703883,50,8300
167,1.1037254234830374,50,8350
168,1.1035482652540904,50,8400
169,1.1035679714326188,50,8450
170,1.1038847528172628,50,8500
171,1.1038485898946386,50,8550
172,1.1041782269063578,50,8600
173,1.1042034614317735,50,8650
174,1.104440467483059,50,8700
175,1.1047022902086734,50,8750
176,1.1043520976443302,50,8800
177,1.104223693822711,50,8850
178,1.1039697127946362,50,8900
179,1.1043923142643262,50,8950
180,1.1044206075678935,50,9000
181,1.104307110675374,50,9050
182,1.1040144303461117,50,9100
183,1.1034273084480755,50,9150
184,1.1036925212309479,50,9200
185,1.104017599688844,50,9250
186,1.1042979424471389,50,9300
187,1.104321906455673,50,9350
188,1.1043209765166384,50,9400
189,1.1044564010948383,50,9450
190,1.1041947265105512,50,9500
191,1.104167605803388,50,9550
192,1.1042136497653086,50,9600
193,1.1040890496899407,50,9650
194,1.1039968416151125,50,9700
195,1.104257179865883,50,9750
196,1.1043100933340317,50,9800
197,1.1045106790184718,50,9850
198,1.1047091899198977,50,9900
199,1.1048494373482138,50,9950
200,1.1050031072199693,50,10000
201,1.1048863079376063,50,10050
202,1.1048778923977909,50,10100
203,1.1048828674775715,50,10150
204,1.1048777542426076,50,10200
205,1.1045294426912784,50,10250
206,1.1044578409308445,50,10300
207,1.1042790452512337,50,10350
208,1.104845703176063,50,10400
209,1.1047247254218417,50,10450
210,1.1047283164644974,50,10500
211,1.1048605340047888,50,10550
212,1.1047719113053078,50,10600
213,1.1047761249476191,50,10650
214,1.104878050734578,50,10700
215,1.1046676610954242,50,10750
216,1.1046079131331736,50,10800
217,1.104287434977239,50,10850
218,1.1044305851174625,50,10900
219,1.1044146565788453,50,10950
220,1.1048128650686018,50,11000
221,1.1047313689101121,50,11050
222,1.1050314685251887,50,11100
223,1.1049690942165626,50,11150
224,1.1051073141272445,50,11200
225,1.1051850354067156,50,11250
226,1.1051010320264816,50,11300
227,1.1046300436632635,50,11350
228,1.1044990671005512,50,11400
229,1.1043322309190073,50,11450
230,1.104422518260743,50,11500
231,1.1044180181693117,50,11550
232,1.1045791278390287,50,11600
233,1.104988356979899,50,11650
234,1.1051218365694475,50,11700
235,1.105051422662232,50,11750
236,1.105144507203151,50,11800
237,1.1054497850086016,50,11850
238,1.1058455474276894,50,11900
239,1.1062156774000438,50,11950
240,1.106161701383476,50,12000
241,1.1061319431309817,50,12050
242,1.1057298980335408,50,12100
243,1.1055506743473995,50,12150
244,1.1056535604196975,50,12200
245,1.1059743790581171,50,12250
246,1.1059775385832091,50,12300
247,1.1061366985886942,50,12350
248,1.1060759585674549,50,12400
249,1.1061519766461332,50,12450
250,1.1060368855144735,50,12500
251,1.1061739993409712,50,12550
252,1.105961639373498,50,12600
253,1.106123442893914,50,12650
254,1.1059250463879284,50,12700
