geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.8774982508911904,7,50
2,0.8970021017704386,15,100
3,0.9151742388456001,17,150
4,0.9363476533740407,23,200
5,0.9455216119705486,31,250
6,0.9486072276416809,36,300
7,0.9542715608287816,37,350
8,0.9602198052305434,46,400
9,0.9637921856586544,50,450
10,0.9645398179855724,50,500
11,0.9673561466976555,50,550
12,0.9740216272471989,50,600
13,0.9768668708676715,50,650
14,0.9777721394324619,50,700
15,0.9813110900241582,50,750
16,0.9823262201976939,50,800
17,0.98329102509958,50,850
18,0.9854047694432265,50,900
19,0.9865844309033933,50,950
20,0.987012687850715,50,1000
21,0.990558427535107,50,1050
22,0.9923108510908715,50,1100
23,0.9930836160276406,50,1150
24,0.9933184533329236,50,1200
25,0.9940431457554609,50,1250
26,0.9951917518451249,50,1300
27,0.9961731261956133,50,1350
28,0.9962664635487459,50,1400
29,0.9968200264865764,50,1450
30,0.9978150678950534,50,1500
31,0.9992473765278306,50,1550
32,1.000308606320655,50,1600
33,1.0012031252289724,50,1650
34,1.0028899605767048,50,1700
35,1.0029091936984376,50,1750
36,1.0058052585326542,50,1800
37,1.0055970946950945,50,1850
38,1.0088186675471977,50,1900
39,1.0086556472609762,50,1950
40,1.0087824438775137,50,2000
41,1.0096415638565748,50,2050
42,1.0094309538557376,50,2100
43,1.0101050366989952,50,2150
44,1.0100567893797125,50,2200
45,1.011343419960537,50,2250
46,1.0113450477390684,50,2300
47,1.0118078177451029,50,2350
48,1.0121452276068263,50,2400
49,1.01296248487,50,2450
50,1.014831979097719,50,2500
51,1.0190999764160236,50,2550
52,1.0197749855563933,50,2600
53,1.0197989276986004,50,2650
54,1.020596106980344,50,2700
55,1.0215706711177852,50,2750
56,1.0213769168634135,50,2800
57,1.0207143859633594,50,2850
58,1.0209530829181857,50,2900
59,1.0214373410778224,50,2950
60,1.021854297155238,50,3000
61,1.0217938043006514,50,3050
62,1.021989236398453,50,3100
63,1.0222762903842493,50,3150
64,1.0225115610399398,50,3200
65,1.0224344376552912,50,3250
66,1.022539377549381,50,3300
67,1.0228434198142884,50,3350
68,1.0224888846991815,50,3400
69,1.0218590957146263,50,3450
70,1.0220481972718343,50,3500
71,1.0224565592011226,50,3550
72,1.0226547977452471,50,3600
73,1.022509334885791,50,3650
74,1.0228298887415672,50,3700
75,1.0234724126615964,50,3750
76,1.0234555603580855,50,3800
77,1.0237078538957605,50,3850
78,1.0237952707282567,50,3900
79,1.0236092470780342,50,3950
80,1.0234798330918666,50,4000
81,1.023129911415558,50,4050
82,1.0234094371909803,50,4100
83,1.023564325251171,50,4150
84,1.0237762004297803,50,4200
85,1.023807278151149,50,4250
86,1.0239943235549689,50,4300
87,1.023691728309561,50,4350
88,1.0246233300823422,50,4400
89,1.02447035805738,50,4450
90,1.0250753565744568,50,4500
91,1.0254019101554614,50,4550
92,1.0261012841649877,50,4600
93,1.0253553783962046,50,4650
94,1.025487294183981,50,4700
95,1.0250595926127422,50,4750
96,1.025640492001596,50,4800
97,1.0258910966219865,50,4850
98,1.026070244607688,50,4900
99,1.0261416033841946,50,4950
100,1.0252208205288091,50,5000
101,1.0260914048579013,50,5050
102,1.0257361548437713,50,5100
103,1.026027872173965,50,5150
104,1.0263509133063233,50,5200
105,1.0260743368858984,50,5250
106,1.0258531703719391,50,5300
107,1.0261405665238357,50,5350
108,1.0263164323421194,50,5400
109,1.0260102189680698,50,5450
110,1.0261389242352414,50,5500
111,1.0263575764258037,50,5550
112,1.0264650629298522,50,5600
113,1.0262908307658265,50,5650
114,1.0262814190472724,50,5700
115,1.0263869839843052,50,5750
116,1.0266739391402395,50,5800
117,1.026626341555035,50,5850
118,1.0261500834230681,50,5900
119,1.026430938109753,50,5950
120,1.0263087666752726,50,6000
121,1.026054399860794,50,6050
122,1.0258578940916903,50,6100
123,1.026205011299353,50,6150
124,1.0263300394407673,50,6200
125,1.026152417933517,50,6250
126,1.0261863279717909,50,6300
127,1.026297018923279,50,6350
128,1.0264529823021258,50,6400
129,1.0264734944131337,50,6450
130,1.0266978091334356,50,6500
131,1.0266187017229453,50,6550
132,1.025384330448494,50,6600
133,1.024842358076404,50,6650
134,1.0249227221624055,50,6700
135,1.0250580161620517,50,6750
136,1.0249614201233308,50,6800
137,1.0246398711723188,50,6850
138,1.0244561958618519,50,6900
139,1.023924953439542,50,6950
140,1.024443512512959,50,7000
141,1.0250813659573532,50,7050
142,1.0251699535886964,50,7100
143,1.024866933858126,50,7150
144,1.0242646718570454,50,7200
145,1.0240946685618855,50,7250
146,1.0243764110051896,50,7300
147,1.0243137825015705,50,7350
148,1.0244625929100708,50,7400
149,1.0251720862794338,50,7450
150,1.0253655758479996,50,7500
151,1.0247183775372755,50,7550
152,1.0250495994691544,50,7600
153,1.025174265130575,50,7650
154,1.0251112052413047,50,7700
155,1.0249216624797013,50,7750
156,1.0251030553585085,50,7800
157,1.0250842927706323,50,7850
158,1.02528552841528,50,7900
159,1.0255166712507726,50,7950
160,1.0251674609858445,50,8000
161,1.0246716609166817,50,8050
162,1.0248685702527507,50,8100
163,1.0256467073319668,50,8150
164,1.025615651857753,50,8200
165,1.0262296857409179,50,8250
166,1.0260616448126982,50,8300
167,1.0262350886980847,50,8350
168,1.0263236734868768,50,8400
169,1.0263342566575606,50,8450
170,1.026555515244093,50,8500
171,1.0268920457820248,50,8550
172,1.0269046546025145,50,8600
173,1.0262946398195538,50,8650
174,1.0265298859901542,50,8700
175,1.026844041133138,50,8750
176,1.0268473966195015,50,8800
177,1.0269752623694866,50,8850
178,1.027267198159753,50,8900
179,1.0270380445041083,50,8950
180,1.0273066321267266,50,9000
181,1.027378091915434,50,9050
182,1.0269356096259379,50,9100
183,1.0263291700491743,50,9150
184,1.0265699497067198,50,9200
185,1.025439300145484,50,9250
186,1.025209039258408,50,9300
187,1.0251085892482463,50,9350
188,1.026078794838875,50,9400
189,1.026363207938844,50,9450
190,1.0258172654932582,50,9500
191,1.0262130597839376,50,9550
192,1.0246106799216594,50,9600
193,1.0249276610104847,50,9650
194,1.025478318983372,50,9700
195,1.0256551853963465,50,9750
196,1.025615529283024,50,9800
197,1.0260746181546407,50,9850
198,1.0259510966107859,50,9900
199,1.025926065354142,50,9950
200,1.025922718926395,50,10000
201,1.0259299036852485,50,10050
202,1.0258118663685525,50,10100
203,1.0267254408188242,50,10150
204,1.0252145341141161,50,10200
205,1.024629041565224,50,10250
206,1.0247620895653617,50,10300
207,1.0247586284782833,50,10350
208,1.0246895425509501,50,10400
209,1.0250325280327914,50,10450
210,1.025060868806534,50,10500
211,1.0250394040520996,50,10550
212,1.0250663774990914,50,10600
213,1.0254465576905623,50,10650
214,1.0255838403696682,50,10700
215,1.026316826702996,50,10750
216,1.0262760446150927,50,10800
217,1.0261094806075195,50,10850
218,1.025923427871263,50,10900
219,1.0260199873257316,50,10950
220,1.0257401134164876,50,11000
221,1.0255150660040466,50,11050
222,1.0256270682968418,50,11100
223,1.0261809162148623,50,11150
224,1.026488036307333,50,11200
225,1.0265070059356496,50,11250
226,1.0263354884900275,50,11300
227,1.0258012462138077,50,11350
228,1.0258869037096308,50,11400
229,1.026287382633853,50,11450
230,1.026199456909579,50,11500
231,1.0261782752769877,50,11550
232,1.0259223953010794,50,11600
233,1.025948506392215,50,11650
234,1.0259145169848507,50,11700
235,1.0259528473417139,50,11750
236,1.026188083830312,50,11800
237,1.0262286006825008,50,11850
238,1.0264956633829232,50,11900
239,1.0259368630341983,50,11950
240,1.026129401518829,50,12000
241,1.0265305638928521,50,12050
242,1.0266420390802746,50,12100
243,1.0261981193300371,50,12150
244,1.025806973339113,50,12200
245,1.0253181219135687,50,12250
246,1.0257193279697046,49,12300
247,1.025903516859662,50,12350
248,1.0254788218048358,50,12400
249,1.0253520209345555,50,12450
250,1.0252159347702927,50,12500
251,1.0256782961748916,50,12550
252,1.025576083294794,50,12600
253,1.0253732540342233,50,12650
254,1.0256857407018152,50,12700
255,1.025728975322526,50,12750
256,1.026503254832984,50,12800
257,1.02635786292321,50,12850
258,1.0260774942912922,50,12900
259,1.0257764715088105,50,12950
260,1.0257859943676904,50,13000
261,1.026005097416169,50,13050
262,1.0255315278448827,50,13100
263,1.0261049190673706,50,13150
264,1.0263008925813575,50,13200
265,1.0267092712058397,50,13250
266,1.0268967341206598,50,13300
267,1.0269321547761734,50,13350
