geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.9227061849785927,9,50
2,1.0039696810114755,14,100
3,1.018686138011358,22,150
4,1.0281193812922071,26,200
5,1.0420702469518959,25,250
6,1.0581546609628412,36,300
7,1.0633219605283468,39,350
8,1.0688523285658305,48,400
9,1.0704732965505204,49,450
10,1.073732680269555,50,500
11,1.0793544413366454,50,550
12,1.0847684899983905,50,600
13,1.08540271650944,50,650
14,1.0863128967782443,50,700
15,1.0871523050509013,50,750
16,1.0873587452141593,50,800
17,1.087739818187462,50,850
18,1.0887167449325152,50,900
19,1.094098667070012,50,950
20,1.0945447189377036,50,1000
21,1.0950052505122465,50,1050
22,1.095539893030534,50,1100
23,1.095914232635531,50,1150
24,1.096525935492109,50,1200
25,1.0964701363967997,50,1250
26,1.0970073079239098,50,1300
27,1.0963016816111284,50,1350
28,1.0967784848341897,50,1400
29,1.0979465149040626,50,1450
30,1.099562122134855,50,1500
31,1.1010256035732862,50,1550
32,1.1011609326025082,50,1600
33,1.1015718189980395,50,1650
34,1.1032608353899798,50,1700
35,1.103530533616188,50,1750
36,1.1041298707749099,50,1800
37,1.1039143624554513,50,1850
38,1.1042770405429323,50,1900
39,1.103855427259933,50,1950
40,1.1036407542803421,50,2000
41,1.103865657399705,50,2050
42,1.1041024574628442,50,2100
43,1.1042529901833091,50,2150
44,1.1061587886374975,50,2200
45,1.1059856088368785,50,2250
46,1.1058135333412848,50,2300
47,1.106554844721349,50,2350
48,1.105248820533778,50,2400
49,1.1060118388974025,50,2450
50,1.1063674583667003,50,2500
51,1.1065261918070934,50,2550
52,1.1066365945035437,50,2600
53,1.107303044772503,50,2650
54,1.1072759146284419,50,2700
55,1.1073179027937181,50,2750
56,1.1074097839998014,50,2800
57,1.1075033747023932,50,2850
58,1.1075725739508153,50,2900
59,1.1081109076471671,50,2950
60,1.1088947882198,50,3000
61,1.1090271018015216,50,3050
62,1.10915353227767,50,3100
63,1.109262427203518,50,3150
64,1.1095556746825792,50,3200
65,1.1087986305217312,50,3250
66,1.1088329882353494,50,3300
67,1.1088473880007652,50,3350
68,1.1087384082630625,50,3400
69,1.1083837616458445,50,3450
70,1.1083825292573355,50,3500
71,1.108480028131484,50,3550
72,1.109006256735869,50,3600
73,1.1089369664924562,50,3650
74,1.1092872933996234,50,3700
75,1.1094395612020287,50,3750
76,1.1093952450723301,50,3800
77,1.1093663328620915,50,3850
78,1.1092719341207236,50,3900
79,1.109104238446624,50,3950
80,1.1097652124802995,50,4000
81,1.1102302475865466,50,4050
82,1.1103973292818181,50,4100
83,1.1104537015477935,50,4150
84,1.1107922100370193,50,4200
85,1.1109415751017626,50,4250
86,1.1107426647854888,50,4300
87,1.111198808657742,50,4350
88,1.111158763973225,50,4400
89,1.111262523446505,50,4450
90,1.1121205825080203,50,4500
91,1.112359585110743,50,4550
92,1.112422902777872,50,4600
93,1.1126164197675081,50,4650
94,1.112366391666414,50,4700
95,1.112677404499518,50,4750
96,1.1124122715013456,50,4800
97,1.1117447110719612,50,4850
98,1.111633560721345,50,4900
99,1.111752268226674,50,4950
100,1.1119807469056382,50,5000
101,1.1121502505774008,50,5050
102,1.1118346018634198,50,5100
103,1.1117415505103294,50,5150
104,1.1131640007351837,50,5200
105,1.113245473437549,50,5250
106,1.113045435369676,50,5300
107,1.113016327622717,50,5350
108,1.1132877331599715,50,5400
109,1.1131476458995528,50,5450
110,1.1135874819787843,50,5500
111,1.1138277376046106,50,5550
112,1.113929971046289,50,5600
113,1.1138675300134655,50,5650
114,1.1133832897425053,50,5700
115,1.1133709356791062,50,5750
116,1.11332891434639,50,5800
117,1.1132978607579658,50,5850
118,1.1135050552050754,50,5900
119,1.1134499162052935,50,5950
120,1.1136162334773307,50,6000
121,1.1135013333141541,50,6050
122,1.1135239930395278,50,6100
123,1.1133324365182224,50,6150
124,1.1128405842146463,50,6200
125,1.1129245894834792,50,6250
126,1.1129367242915686,50,6300
127,1.1135349601423936,50,6350
128,1.113487816735068,50,6400
129,1.1137602138502791,50,6450
130,1.1137469888951033,50,6500
131,1.1138096141728704,50,6550
132,1.113545821501153,50,6600
133,1.1137660158173899,50,6650
134,1.1140845468406135,50,6700
135,1.114068320532051,50,6750
136,1.1141138605556093,50,6800
137,1.1145830683626745,50,6850
138,1.1144017996989684,50,6900
139,1.1134593054257533,50,6950
140,1.1141092368952943,50,7000
141,1.1138857602462373,50,7050
142,1.1140799132054922,50,7100
143,1.1140745401880272,50,7150
144,1.1140513454622578,50,7200
145,1.1138824144653123,50,7250
146,1.1135426767548928,50,7300
147,1.1136226612544073,50,7350
148,1.1140817462849486,50,7400
149,1.1138424542000076,50,7450
150,1.1134961170867057,50,7500
