geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.9416291157074492,8,50
2,1.0081948039423771,15,100
3,1.0159637153683898,21,150
4,1.0220913153800968,26,200
5,1.0298267692094207,23,250
6,1.0484448905841723,27,300
7,1.0536397164666007,31,350
8,1.05970516648121,38,400
9,1.0621713027338675,50,450
10,1.0641890170510908,50,500
11,1.0671794675561426,50,550
12,1.0703410203935142,50,600
13,1.0730970616179716,50,650
14,1.0766051342489562,50,700
15,1.0855441389034028,49,750
16,1.0889694800138263,50,800
17,1.0902534002673105,50,850
18,1.093584663543644,50,900
19,1.0963884724232726,50,950
20,1.0970737136173432,50,1000
21,1.0978185196270192,50,1050
22,1.0992991337828641,50,1100
23,1.100916606923837,50,1150
24,1.1024986036804896,50,1200
25,1.106111486156916,50,1250
26,1.1130111247802843,47,1300
27,1.1147405926978335,50,1350
28,1.1236666953635916,50,1400
29,1.1255926665808251,50,1450
30,1.128979515765885,50,1500
31,1.130969080384489,50,1550
32,1.1317703533704806,50,1600
33,1.1320763768641564,50,1650
34,1.1324599631461216,50,1700
35,1.132638055219241,50,1750
36,1.136395156252477,50,1800
37,1.1389182727973848,50,1850
38,1.1391942815878948,50,1900
39,1.1392176358158634,50,1950
40,1.139445607133951,50,2000
41,1.1459451887590362,50,2050
42,1.1460927812213335,50,2100
43,1.1462657096512787,50,2150
44,1.1464619801099611,50,2200
45,1.147012286939615,50,2250
46,1.1471170166223668,50,2300
47,1.1471594751011824,50,2350
48,1.1474259478368247,50,2400
49,1.1482618050161268,50,2450
50,1.1484816072968378,50,2500
51,1.149040338605882,50,2550
52,1.1489882592491458,50,2600
53,1.1489656536620916,50,2650
54,1.1491809285676717,50,2700
55,1.1493250750352113,50,2750
56,1.1495865138763914,50,2800
57,1.1494709948527355,50,2850
58,1.149665594587362,50,2900
59,1.1496310709729987,50,2950
60,1.1494678432741239,50,3000
61,1.1497918253722161,50,3050
62,1.1494219024586179,50,3100
63,1.1494871663192068,50,3150
64,1.149613615234586,50,3200
65,1.1495993943415328,50,3250
66,1.149681831825766,50,3300
67,1.149748728483723,50,3350
68,1.1499327290259798,50,3400
69,1.1499367615970781,50,3450
70,1.1499582277007216,50,3500
71,1.1501364393860782,50,3550
72,1.150157935920056,50,3600
73,1.1502815672390583,50,3650
74,1.150583313690123,50,3700
75,1.1507871764998208,50,3750
76,1.1506379168228569,50,3800
77,1.1505143129888882,50,3850
78,1.150466606625436,50,3900
79,1.1505388882922805,50,3950
80,1.1503047545558587,50,4000
81,1.1504643967245842,50,4050
82,1.1504322190996132,50,4100
83,1.1505397715721482,50,4150
84,1.1504628287291176,50,4200
85,1.1504920475362739,50,4250
86,1.1504664424664204,50,4300
87,1.1504708552150127,50,4350
88,1.1508718422713402,50,4400
89,1.1507774545716432,50,4450
90,1.150893486738136,50,4500
91,1.1508854537863116,50,4550
92,1.1510513592385028,50,4600
93,1.1510021654445595,50,4650
94,1.1510555201262191,50,4700
95,1.1511429300638079,50,4750
96,1.1514668615050772,50,4800
97,1.1513858433756574,50,4850
98,1.1513870743214702,50,4900
99,1.1511609356293482,50,4950
100,1.1512881239423485,50,5000
101,1.1512220040175338,50,5050
102,1.1511887894226225,50,5100
103,1.1510691890227385,50,5150
104,1.1511809105715787,50,5200
105,1.1509329917585505,50,5250
106,1.1512199599330728,50,5300
107,1.1513161961326004,50,5350
108,1.1516105369893297,50,5400
109,1.1518774452318483,50,5450
110,1.1522005057547033,50,5500
111,1.1527499837992061,50,5550
112,1.152800808238242,50,5600
113,1.1527320747748682,50,5650
114,1.1526192702125408,50,5700
115,1.1525627311579423,50,5750
116,1.1524322340658186,50,5800
117,1.1523526687261882,50,5850
118,1.1525301306199782,50,5900
119,1.1526599876861732,50,5950
120,1.1526372266653193,50,6000
121,1.1530714169819594,50,6050
122,1.1532487985728541,50,6100
123,1.1530765467681274,50,6150
124,1.1547871039726927,50,6200
125,1.154801905415748,50,6250
126,1.1548328917893738,50,6300
127,1.1555631975844916,50,6350
128,1.1558985661722923,50,6400
129,1.1559219929370288,50,6450
130,1.1562800013316865,50,6500
131,1.1580495776282131,50,6550
132,1.1579077015299983,50,6600
133,1.1580513338269425,50,6650
134,1.1582881107519576,50,6700
135,1.1584874356990793,50,6750
136,1.158554382356075,50,6800
137,1.1584878877507716,50,6850
138,1.1607062990036643,50,6900
139,1.160692489692967,50,6950
140,1.1608221958569884,50,7000
141,1.1610512864827185,50,7050
142,1.1618610017626632,50,7100
143,1.1620489643346799,50,7150
144,1.162111213641492,50,7200
145,1.162202175514981,50,7250
146,1.1621334660296516,50,7300
147,1.1622504065526134,50,7350
148,1.1620601642139956,50,7400
149,1.1621722186593577,50,7450
150,1.1622923640153926,50,7500
