geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.7891428521214714,10,50
2,0.7952832912513728,13,100
3,0.8343558676482608,26,150
4,0.8440561948365982,35,200
5,0.8581959080499706,38,250
6,0.872655739345402,45,300
7,0.8829636471956073,50,350
8,0.8924943722885589,50,400
9,0.8995057871895792,50,450
10,0.902759586936805,50,500
11,0.9058623659964175,50,550
12,0.9087763338834378,50,600
13,0.9138094943818474,50,650
14,0.9163436672337999,50,700
15,0.9186495704787273,50,750
16,0.9197309361417941,50,800
17,0.9202533623295767,50,850
18,0.9213623054804417,50,900
19,0.9223496449202043,50,950
20,0.9237690098337413,50,1000
21,0.9244070661849949,50,1050
22,0.9278412928681244,50,1100
23,0.9277282541932353,50,1150
24,0.9285683404953974,50,1200
25,0.9289109987538244,50,1250
26,0.9323308422194343,50,1300
27,0.932048845029835,50,1350
28,0.9346486733835196,50,1400
29,0.9356342408817142,50,1450
30,0.9359115921977085,50,1500
31,0.9360429224792381,50,1550
32,0.9357753671545888,50,1600
33,0.936496308672394,50,1650
34,0.9362317160905478,50,1700
35,0.9355106604043176,50,1750
36,0.9359405625953159,50,1800
37,0.936358690420252,50,1850
38,0.9363425778054743,50,1900
39,0.9366065914574324,50,1950
40,0.9358766978166617,50,2000
41,0.9359237635353916,50,2050
42,0.9370463810061873,50,2100
43,0.9375017965776649,50,2150
44,0.9373963566953377,50,2200
45,0.9382208003525014,50,2250
46,0.9380595986852004,50,2300
47,0.9376046600841074,50,2350
48,0.9379007548070191,50,2400
49,0.9376567691500758,50,2450
50,0.9380069438816544,50,2500
51,0.9381933847744777,50,2550
52,0.9386112032475682,50,2600
53,0.9386556526855286,50,2650
54,0.9383532820366622,50,2700
55,0.9388347914324711,50,2750
56,0.9386109998796446,50,2800
57,0.9383220762175696,50,2850
58,0.9387311295427703,50,2900
59,0.9389170814287965,50,2950
60,0.9388957348374494,50,3000
61,0.9396815554377618,50,3050
62,0.9397689227132763,50,3100
63,0.9398413933038393,50,3150
64,0.9402413073483549,50,3200
65,0.9400055197231384,50,3250
66,0.9409226927607018,50,3300
67,0.9402582249330171,50,3350
68,0.9399386859804819,50,3400
69,0.9392506940117923,50,3450
70,0.9387667595209903,50,3500
71,0.9393880139742465,50,3550
