geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.7594432496791869,7,50
2,0.8326109555266745,10,100
3,0.8502074103173893,12,150
4,0.867411217916596,18,200
5,0.892778027348897,21,250
6,0.8952121371347458,27,300
7,0.910049078577475,32,350
8,0.9140122392287541,40,400
9,0.920873432381981,46,450
10,0.9266189101795687,50,500
11,0.9302499537345558,50,550
12,0.93219179045945,49,600
13,0.9356588960377147,50,650
14,0.9372134301616454,50,700
15,0.944324563894778,50,750
16,0.9470846404771052,50,800
17,0.9500080556790051,50,850
18,0.9529289025541006,48,900
19,0.9537033476909783,50,950
20,0.9565518430476553,50,1000
21,0.9656186905127243,50,1050
22,0.967323862520714,50,1100
23,0.9683768325839035,50,1150
24,0.9703872816523461,50,1200
25,0.9722901150162021,50,1250
26,0.973523863957025,50,1300
27,0.9741687934176507,50,1350
28,0.9784385674671052,50,1400
29,0.9789506080992085,50,1450
30,0.9801110542978109,50,1500
31,0.9807798131588497,50,1550
32,0.9823264426269278,50,1600
33,0.9842296585995224,50,1650
34,0.9848270239501855,50,1700
35,0.9863211892260682,50,1750
36,0.98687779971087,50,1800
37,0.9876039311481009,50,1850
38,0.9877435005185304,50,1900
39,0.9889533652833352,50,1950
40,0.9898525338481339,50,2000
41,0.9913763032833228,50,2050
42,0.9920908491602105,50,2100
43,0.9932804623049276,50,2150
44,0.9935168132616388,50,2200
45,0.9943797285840689,50,2250
46,0.99493502381948,50,2300
47,0.9951123836864533,50,2350
48,0.9955379620389131,50,2400
49,0.9956578504237156,50,2450
50,0.9957896925803978,50,2500
51,0.996394569833645,50,2550
52,0.996624220499098,50,2600
53,0.9966081940302813,50,2650
54,0.996745066768344,50,2700
55,0.9972125714579764,50,2750
56,0.9977667807491295,50,2800
57,0.9980345530448865,50,2850
58,0.9982882966227526,50,2900
59,0.9983937791684544,50,2950
60,0.9984730939534544,50,3000
61,0.9985735553551752,50,3050
62,0.9981790730895957,50,3100
63,0.9980438943597972,50,3150
64,0.998873732506723,50,3200
65,0.9992092096024463,50,3250
66,0.9991772860187702,50,3300
67,0.9994324391880509,50,3350
68,0.9992744335331868,50,3400
69,0.9980716744251328,50,3450
70,0.9982713835960823,50,3500
71,0.9982695075296696,50,3550
72,0.9984535094377166,50,3600
73,0.9985886855230666,50,3650
74,0.9984838883838134,50,3700
75,0.9990613705673383,50,3750
76,0.9987153168488109,50,3800
77,0.9988671406068771,50,3850
78,0.9989697974759968,50,3900
79,0.9993965247465653,50,3950
80,0.9992907956438499,50,4000
81,0.9989735571296016,50,4050
82,0.9988108621519917,50,4100
83,0.9987550805833638,50,4150
84,0.9987269590829483,50,4200
85,0.9995017312512062,50,4250
86,0.9992686610574597,50,4300
87,0.9992972294014753,50,4350
88,0.9995767956475429,50,4400
89,1.000232982615662,50,4450
90,1.0008896250366723,50,4500
91,1.0010650892260715,50,4550
92,1.0008514276264915,50,4600
93,1.001050397714826,50,4650
94,1.0009170847573083,50,4700
95,1.0009491951368976,50,4750
96,1.0009622760653234,50,4800
97,1.0004767295344892,50,4850
98,1.000520932182212,50,4900
99,1.0001770314906178,50,4950
100,1.000113601295676,50,5000
101,1.00104167778702,50,5050
102,1.0008346066139158,50,5100
103,1.0009277969615475,50,5150
104,1.0008230325604437,50,5200
105,1.0014413253482326,50,5250
106,1.0008948996083076,50,5300
107,1.0010680980596798,50,5350
108,1.0010848656795857,50,5400
109,1.00126782641191,50,5450
110,1.0010655741344923,50,5500
111,1.000968146095438,50,5550
112,1.0009083714291216,50,5600
113,1.0012131279437502,50,5650
114,1.000705418502991,50,5700
115,1.0008440318573701,50,5750
116,1.0014885530336162,50,5800
117,1.001937247800717,50,5850
118,1.0021627471338477,50,5900
119,1.0023930937098045,50,5950
120,1.0024574389513807,50,6000
121,1.0023815081825758,50,6050
122,1.0021668180203147,50,6100
123,1.0023200310254505,50,6150
124,1.0022806532467639,50,6200
125,1.0020865707219602,50,6250
126,1.002520190231522,50,6300
127,1.0024736040018514,50,6350
128,1.002324773202619,50,6400
129,1.0019699226671486,50,6450
130,1.001352243445054,50,6500
131,1.0012207583975197,50,6550
132,1.0016035112100605,50,6600
133,1.0021181292607908,50,6650
134,1.0025332681146515,50,6700
135,1.0024940172037065,50,6750
136,1.0030350204234264,50,6800
137,1.0032426461625228,50,6850
138,1.0035210112236488,50,6900
139,1.0031797609515478,50,6950
140,1.0032038829921035,50,7000
141,1.0035838376684207,50,7050
142,1.0036216927147519,50,7100
143,1.0036163794686603,50,7150
144,1.0035581028339224,50,7200
145,1.003552600933783,50,7250
146,1.002957968363321,50,7300
147,1.0032475223671633,50,7350
148,1.0038173311643723,50,7400
149,1.0034514495897089,50,7450
150,1.0032982931712353,50,7500
151,1.0036348503344314,50,7550
152,1.0031282040860585,50,7600
153,1.0031150354695888,50,7650
154,1.003395139438073,50,7700
155,1.0038514945775032,50,7750
156,1.0039403031453,50,7800
157,1.0033605315291827,50,7850
158,1.0041767495445566,50,7900
159,1.0042836910009718,50,7950
160,1.0039360876762886,50,8000
161,1.0038654711328099,50,8050
162,1.0036418135876826,50,8100
163,1.0036298625656401,50,8150
164,1.0036188157559975,50,8200
165,1.0036991158364237,50,8250
166,1.0034709069950472,50,8300
167,1.0034536423123182,50,8350
168,1.0033352096114685,50,8400
169,1.0028659708631469,50,8450
170,1.0028501528194993,50,8500
171,1.0028858514624677,50,8550
172,1.0030234470132917,50,8600
173,1.0034864338563008,50,8650
174,1.0037616093156538,50,8700
175,1.0036672072473198,50,8750
176,1.003661738474592,50,8800
177,1.0038531348584463,50,8850
178,1.0036609876613385,50,8900
179,1.003554523779359,50,8950
180,1.0034381059603616,50,9000
181,1.0038836110209137,50,9050
182,1.0030960329103835,50,9100
183,1.0031201483264585,50,9150
184,1.0038137441892736,50,9200
185,1.0039278079779115,50,9250
186,1.003806776330822,50,9300
187,1.0039962233640978,50,9350
188,1.0040489517671,50,9400
189,1.0041899597959136,50,9450
190,1.0040680761080747,50,9500
191,1.0043526297404861,50,9550
192,1.004047172485714,50,9600
193,1.0040857820723497,50,9650
194,1.0046768221351565,50,9700
195,1.0049387512265717,50,9750
196,1.005264222015551,50,9800
197,1.0051901736197186,50,9850
198,1.0051573827884461,50,9900
199,1.0048489261744908,50,9950
200,1.0047665294525043,50,10000
201,1.0050368687637004,50,10050
202,1.0049019644038284,50,10100
203,1.0051577616015557,50,10150
204,1.0052061961731042,50,10200
205,1.0052898489717859,50,10250
206,1.0052314818413077,50,10300
207,1.0053092654712168,50,10350
208,1.0052657446839823,50,10400
209,1.0042330332732203,50,10450
210,1.0041753834355795,50,10500
211,1.0040107947558938,50,10550
212,1.0043524112391118,50,10600
213,1.0044883952492576,50,10650
214,1.0052370701798352,50,10700
215,1.0054896373917706,50,10750
216,1.005735756459166,50,10800
217,1.0057086448633068,50,10850
218,1.0059155095089614,50,10900
219,1.0059503078113257,50,10950
220,1.005684519840833,50,11000
221,1.005529059244909,50,11050
222,1.0055628464634565,50,11100
223,1.005253960319828,50,11150
224,1.005277457117994,50,11200
225,1.00514850952258,50,11250
226,1.0049994284182773,50,11300
227,1.0051409804839544,50,11350
