geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.6931912771971517,4,50
2,0.7485796881647546,9,100
3,0.8210384174648121,12,150
4,0.8385083209271003,18,200
5,0.85002403482549,24,250
6,0.8646348367901017,24,300
7,0.8747124338854353,32,350
8,0.878156391058507,33,400
9,0.8828539397474491,40,450
10,0.8849480874011415,50,500
11,0.8920507995939139,48,550
12,0.906000439813997,46,600
13,0.9100069595567395,50,650
14,0.914918943077835,45,700
15,0.9178966803634514,48,750
16,0.920104991791828,48,800
17,0.9227743053163239,50,850
18,0.9259033966540363,50,900
19,0.9307753054742125,50,950
20,0.9334936136136444,50,1000
21,0.9369831127640136,50,1050
22,0.9411986040921588,50,1100
23,0.945064085016951,50,1150
24,0.949557353736663,50,1200
25,0.950629715593964,50,1250
26,0.9542625421401753,50,1300
27,0.9550587239932441,50,1350
28,0.9571949949369147,50,1400
29,0.9582584032145879,50,1450
30,0.9588413812577022,50,1500
31,0.9623122184742793,50,1550
32,0.9629977656999087,50,1600
33,0.9634788530689238,50,1650
34,0.9647848748019748,50,1700
35,0.9657011269295239,50,1750
36,0.9674695070582937,50,1800
37,0.9680683774303722,50,1850
38,0.9697737009174919,50,1900
39,0.9706156770781988,50,1950
40,0.9722134038160533,50,2000
41,0.97237480196464,50,2050
42,0.9730238378541196,50,2100
43,0.9737155352555248,50,2150
44,0.9746991681613072,50,2200
45,0.9752045971346985,50,2250
46,0.9762716906992036,50,2300
47,0.9772543323629562,50,2350
48,0.9771024655975181,50,2400
49,0.9773917999410217,50,2450
50,0.977790972669026,50,2500
51,0.977974076700595,50,2550
52,0.9786573596428708,50,2600
53,0.9786920183358528,50,2650
54,0.9787569321544141,50,2700
55,0.9784691692946605,50,2750
56,0.978551166497152,50,2800
57,0.9790152691223276,50,2850
58,0.9792845172291617,50,2900
59,0.9790145017504609,50,2950
60,0.9796401265049522,50,3000
61,0.9798252054095036,50,3050
62,0.9801677218769483,50,3100
63,0.9805680180040678,50,3150
64,0.9806951196595171,50,3200
65,0.9807678488104403,50,3250
66,0.9812821377334421,50,3300
67,0.9814665249421922,50,3350
68,0.9816933863167425,50,3400
69,0.9816308079724825,50,3450
70,0.9819564705484355,50,3500
71,0.9820571050991772,50,3550
72,0.982257182295714,50,3600
73,0.9824029803508533,50,3650
74,0.9814758441485604,50,3700
75,0.9821774883645517,50,3750
76,0.9820051272839051,50,3800
77,0.9821248140100263,50,3850
78,0.982281818753147,50,3900
79,0.9821588813776336,50,3950
80,0.9819765624544279,50,4000
81,0.9819792640624061,50,4050
82,0.9824179108703177,50,4100
83,0.9826076470205185,50,4150
84,0.9830940207565377,50,4200
85,0.9831900029998271,50,4250
86,0.9844129893973421,50,4300
87,0.9849451040781659,50,4350
88,0.9853272765881042,50,4400
89,0.9853238471440774,50,4450
90,0.9850621381349175,50,4500
91,0.9856041127898685,50,4550
92,0.9856868922107309,50,4600
93,0.9861221500956228,50,4650
94,0.9859291130659591,50,4700
95,0.985904143057481,50,4750
96,0.9852580643727231,50,4800
97,0.9852559223546099,50,4850
98,0.9850948067460821,50,4900
99,0.9857436403430113,50,4950
100,0.9859744404379805,50,5000
101,0.9851570423779245,50,5050
102,0.9853748010685592,50,5100
103,0.9857612907635718,50,5150
104,0.9859428452368919,50,5200
105,0.9860321820748147,50,5250
106,0.9859426942099113,50,5300
107,0.9863205690176086,50,5350
108,0.9863820635722238,50,5400
109,0.9862637062461894,50,5450
110,0.9867735213416203,50,5500
111,0.9867780758431508,50,5550
112,0.986895065539172,50,5600
113,0.9868461818296587,50,5650
114,0.9866628795264522,50,5700
115,0.9864854468095922,50,5750
116,0.986851548937403,50,5800
117,0.9876127379040762,50,5850
118,0.9878441718823316,50,5900
119,0.9880012196016862,50,5950
120,0.9880249860195479,50,6000
121,0.987833087351554,50,6050
122,0.9879636032479476,50,6100
123,0.9885959867762678,50,6150
124,0.9884240397002049,50,6200
125,0.9886125294069814,50,6250
126,0.9885058448870961,50,6300
127,0.9885106661172441,50,6350
128,0.988366721977866,50,6400
129,0.9882751608900536,50,6450
130,0.9882611124243597,50,6500
131,0.988270658213649,50,6550
132,0.9884915497156349,50,6600
133,0.9881873847840396,50,6650
134,0.9878793337648533,50,6700
135,0.9879426772656231,50,6750
136,0.9882351899232428,50,6800
137,0.9883854456051514,50,6850
138,0.988473029418345,50,6900
139,0.9884888819392672,50,6950
140,0.989195780727178,50,7000
141,0.9894621201691732,50,7050
142,0.9890369821521736,50,7100
143,0.9883968813924304,50,7150
144,0.9887487777960043,50,7200
145,0.9889831828403427,50,7250
146,0.9885998045396347,50,7300
147,0.9891121469616968,50,7350
148,0.9893095539578638,50,7400
149,0.9893196014667622,50,7450
150,0.9890331350477403,50,7500
151,0.989094148930696,50,7550
152,0.9893800694026437,50,7600
153,0.9891912860117626,50,7650
154,0.9890179995108233,50,7700
155,0.9885172514938033,50,7750
156,0.9879700098096215,50,7800
157,0.9877906871026876,50,7850
158,0.9875792758189551,50,7900
159,0.9873959035383159,50,7950
160,0.9871332841812562,50,8000
161,0.9870839595290379,50,8050
162,0.9875989982032279,50,8100
163,0.9876586793798173,50,8150
164,0.9876277038482225,50,8200
165,0.9876966460746615,50,8250
166,0.9880205502261393,50,8300
167,0.9878255042923603,50,8350
168,0.9877731863799228,50,8400
169,0.9877353413071567,50,8450
170,0.9882858134806196,50,8500
171,0.9872437237533064,50,8550
172,0.9871481101567978,50,8600
173,0.9870748764777236,50,8650
174,0.987394632621885,50,8700
175,0.9871241016447319,50,8750
176,0.9870398607912685,50,8800
177,0.9872610884152114,50,8850
178,0.9872240457167847,50,8900
179,0.9870130762900362,50,8950
180,0.9872203988564044,50,9000
181,0.9876226120921366,50,9050
182,0.9874051037310257,50,9100
183,0.9878858618962332,50,9150
184,0.9881141262234296,50,9200
185,0.9882184146817344,50,9250
186,0.988279258305226,50,9300
187,0.9884036716075433,50,9350
188,0.9885289967615878,50,9400
189,0.9890415932991854,50,9450
190,0.9890894515338415,50,9500
191,0.9890096321220666,50,9550
192,0.9890741296858806,50,9600
193,0.9891037713774546,50,9650
194,0.9891618618743211,50,9700
195,0.988811664589958,50,9750
196,0.9890139911929877,50,9800
197,0.9884082724286473,50,9850
198,0.9882086305034656,50,9900
199,0.9884332381897252,50,9950
200,0.9883806569495611,50,10000
201,0.9876439969046092,50,10050
202,0.9875540267799192,50,10100
