geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.864744125134291,9,50
2,0.8954036552273683,9,100
3,0.9138244320401739,17,150
4,0.9178010016303152,18,200
5,0.9432852544290401,21,250
6,0.9658149609928184,27,300
7,0.9885305260967652,26,350
8,0.9904690809734042,29,400
9,1.0016433943194818,34,450
10,1.0092810394762093,44,500
11,1.01211071888243,50,550
12,1.0192518787885778,50,600
13,1.0204341628070976,50,650
14,1.0261411321479208,50,700
15,1.027842677803947,50,750
16,1.0319542576358285,48,800
17,1.034286464474255,50,850
18,1.0385910051580596,50,900
19,1.0399213528768458,50,950
20,1.0404885326509263,50,1000
21,1.0404389478582603,50,1050
22,1.0412044332523291,50,1100
23,1.0420235743252326,50,1150
24,1.0429123788418098,50,1200
25,1.0439371156348003,50,1250
26,1.0440543745490565,50,1300
27,1.043925345397926,50,1350
28,1.044323345286083,50,1400
29,1.043869014580564,50,1450
30,1.0450474496393736,50,1500
31,1.047596366078716,50,1550
32,1.047867857629126,50,1600
33,1.0479200584081976,50,1650
34,1.048325068793215,50,1700
35,1.048364470436143,50,1750
36,1.0475502439559365,50,1800
37,1.0500178710129198,50,1850
38,1.0504992669884627,50,1900
39,1.050965596382361,50,1950
40,1.0533163875597777,50,2000
41,1.0534984752776086,50,2050
42,1.0539798486603302,50,2100
43,1.0545953386114737,50,2150
44,1.0552431451603623,50,2200
45,1.0555657987019438,50,2250
46,1.0563842101221745,50,2300
47,1.056674006528422,50,2350
48,1.0570373441310532,50,2400
49,1.056992130398382,50,2450
50,1.0572426461813609,50,2500
51,1.057735271942367,50,2550
52,1.0577689611919632,50,2600
53,1.0578767182488387,50,2650
54,1.0581864191241364,50,2700
55,1.0611007176829574,50,2750
56,1.0609273365453395,50,2800
57,1.0608037027195354,50,2850
58,1.0606385044120474,50,2900
59,1.0604207849441214,50,2950
60,1.0608543320226789,50,3000
61,1.0607611447650585,50,3050
62,1.0609189553017568,50,3100
63,1.0612580317042097,50,3150
64,1.0611165989609164,50,3200
65,1.0615969146866062,50,3250
66,1.0620370075920473,50,3300
67,1.062422974488945,50,3350
68,1.0625054778202467,50,3400
69,1.0628912380360924,50,3450
70,1.06258099323368,50,3500
71,1.0628984515368078,50,3550
72,1.0631307260938447,50,3600
73,1.063067424141176,50,3650
74,1.0640845715214096,50,3700
75,1.0638502937912866,50,3750
76,1.064857232322921,50,3800
77,1.0644607399347228,50,3850
78,1.0647453457095457,50,3900
79,1.064577918156938,50,3950
80,1.0640525673060561,50,4000
81,1.0650044900111355,50,4050
82,1.0646899609621714,50,4100
83,1.06503690217508,50,4150
84,1.0648564054665204,50,4200
85,1.0657892172390993,50,4250
86,1.0655214014426933,50,4300
87,1.065531542361603,50,4350
88,1.065662303662306,50,4400
89,1.0663029102999781,50,4450
90,1.066029802663248,50,4500
91,1.0660814649050045,50,4550
92,1.0662637185708317,50,4600
93,1.0664126953635535,50,4650
94,1.0668602762866666,50,4700
95,1.0673259512661002,50,4750
96,1.067246937512531,50,4800
97,1.0672891362268775,50,4850
98,1.0675127686078083,50,4900
99,1.0673828587698948,50,4950
100,1.0671781136438658,50,5000
101,1.0677595322737476,50,5050
102,1.0679839049280904,50,5100
103,1.0674395716659957,50,5150
104,1.0677330575082056,50,5200
105,1.0675590397884815,50,5250
106,1.0678864878684988,50,5300
107,1.0687064325563744,50,5350
108,1.0686450262725118,50,5400
109,1.0686546143785836,50,5450
110,1.0688397433053993,50,5500
111,1.0684848785168566,50,5550
112,1.0678966832454198,50,5600
113,1.0678046268431203,50,5650
114,1.068034579689851,50,5700
115,1.0678710829286169,50,5750
116,1.0678969039910793,50,5800
117,1.068424201095242,50,5850
118,1.0684810625056795,50,5900
119,1.0684011508485043,50,5950
120,1.0687092445351707,50,6000
121,1.0688209522070626,50,6050
122,1.0664875937091283,50,6100
123,1.0664505686879668,50,6150
124,1.0663685111444967,50,6200
125,1.0667122880439637,50,6250
126,1.066811947997447,50,6300
127,1.0667832546311202,50,6350
128,1.0673779875031708,50,6400
129,1.0672443941377485,50,6450
130,1.0676833059882938,50,6500
131,1.068629420378047,50,6550
132,1.0692570379626471,50,6600
133,1.0694358729652282,50,6650
134,1.0696885514795955,50,6700
135,1.069530008688289,50,6750
136,1.070088237102658,50,6800
137,1.0684877705014058,50,6850
138,1.0694759734625165,50,6900
139,1.069373682252014,50,6950
140,1.0696669668995606,50,7000
141,1.069873590947636,50,7050
142,1.0701963626312594,50,7100
143,1.0702117747230107,50,7150
144,1.0697209638017142,50,7200
145,1.069910638893977,50,7250
146,1.0698995192788905,50,7300
147,1.069625080481853,50,7350
148,1.0695736930085127,50,7400
149,1.0698659894466782,50,7450
150,1.0697335692823422,50,7500
