geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.874029192893124,9,50
2,0.9000351995439985,12,100
3,0.957073028274971,14,150
4,0.978666788137107,23,200
5,0.9930239174749373,31,250
6,1.005666730207322,36,300
7,1.015310297956012,39,350
8,1.0265275565615006,46,400
9,1.0305880184925396,50,450
10,1.0447207351365064,40,500
11,1.0517928257165803,46,550
12,1.0531089158219615,50,600
13,1.0568180639578895,50,650
14,1.0594994048152164,50,700
15,1.0614166819146438,50,750
16,1.0649659153598836,49,800
17,1.0665061312594624,50,850
18,1.0675380611079766,50,900
19,1.0684653601209344,50,950
20,1.069232801630503,50,1000
21,1.0715547551255784,50,1050
22,1.0723087646092537,50,1100
23,1.074333716347948,50,1150
24,1.0755069692294987,50,1200
25,1.0759167976210688,50,1250
26,1.0763305384138087,50,1300
27,1.0766897342204031,50,1350
28,1.0774746954287053,50,1400
29,1.0775564588919107,50,1450
30,1.0781078465300777,50,1500
31,1.078089615832407,50,1550
32,1.0792911779734307,50,1600
33,1.0796867033921893,50,1650
34,1.0793502330065503,50,1700
35,1.0808865907530525,50,1750
36,1.081665623607302,50,1800
37,1.0820120016661057,50,1850
38,1.083605320302802,50,1900
39,1.0835643330725995,50,1950
40,1.083562314882888,50,2000
41,1.0836973981608362,50,2050
42,1.0841470579777193,50,2100
43,1.0839990449619823,50,2150
44,1.083788585999193,50,2200
45,1.0839880283954082,50,2250
46,1.0840026150247666,50,2300
47,1.0853333784454513,50,2350
48,1.0860912715975892,50,2400
49,1.0868781032703423,50,2450
50,1.0872069705594705,50,2500
51,1.0873340235391207,50,2550
52,1.0872539080128851,50,2600
53,1.0872091308794223,50,2650
54,1.0872522979033457,50,2700
55,1.087340253207396,50,2750
56,1.0876882211452992,50,2800
57,1.0878534111942542,50,2850
58,1.0878968662053017,50,2900
59,1.0878570849607658,50,2950
60,1.0878875230913514,50,3000
61,1.0885011150855919,50,3050
62,1.088360987705149,50,3100
63,1.0880664331893353,50,3150
64,1.087949534620455,50,3200
65,1.0879065540565767,50,3250
66,1.0880127349797764,50,3300
67,1.0883973216871758,50,3350
68,1.0881216487433845,50,3400
69,1.0886884310333822,50,3450
70,1.088705650508806,50,3500
71,1.0886853783306611,50,3550
72,1.0885880542537878,50,3600
73,1.0889404878140776,50,3650
74,1.0892513510182427,50,3700
75,1.0893081171257601,50,3750
76,1.0890325199535333,50,3800
77,1.0893011998719304,50,3850
78,1.0894520246062371,50,3900
79,1.0896730058187352,50,3950
80,1.089808825713477,50,4000
81,1.0902150969822415,50,4050
82,1.0904327699006902,50,4100
83,1.0900993386089028,50,4150
84,1.0904271082788182,50,4200
85,1.090507264685149,50,4250
86,1.0909678040099138,50,4300
87,1.091225316371071,50,4350
88,1.0914387137253256,50,4400
89,1.0908222762730306,50,4450
90,1.091198737784787,50,4500
91,1.0909795837614227,50,4550
92,1.0913826450174267,50,4600
93,1.092012418835647,50,4650
94,1.0917514584227916,50,4700
95,1.0917555569925677,50,4750
96,1.0917939970650352,50,4800
97,1.0922942359947538,50,4850
98,1.0922405995285889,50,4900
99,1.0922481118804928,50,4950
100,1.0921700507568055,50,5000
101,1.0924509014645831,50,5050
102,1.0924521214555545,50,5100
103,1.0924292405671145,50,5150
104,1.0929891559744107,50,5200
105,1.0925966442169583,50,5250
106,1.0932502319043342,50,5300
107,1.0935546604821975,50,5350
108,1.0934652521716683,50,5400
109,1.0938425182366058,50,5450
110,1.0937018586369147,50,5500
111,1.093351175923139,50,5550
112,1.0935380973489957,50,5600
113,1.0930510122369748,50,5650
114,1.0930191370515843,50,5700
115,1.0929618417327476,50,5750
116,1.092801738389013,50,5800
117,1.0928989251271184,50,5850
118,1.0929047697529681,50,5900
119,1.0924481732850537,50,5950
120,1.0926777184177725,50,6000
121,1.0922767452548316,50,6050
122,1.0931702497874343,50,6100
123,1.0931447462478738,50,6150
124,1.0932701007665815,50,6200
125,1.0933034286191137,50,6250
126,1.0926236696162983,50,6300
127,1.093252287897102,50,6350
128,1.0930632892818435,50,6400
129,1.093331597238015,50,6450
130,1.093354636465003,50,6500
131,1.0932688332349707,50,6550
132,1.0934768228431695,50,6600
133,1.0938386281484553,50,6650
134,1.0939439313802375,50,6700
135,1.0946838329121809,50,6750
136,1.0943555410699013,50,6800
137,1.094223701579265,50,6850
138,1.0939059410450584,50,6900
139,1.0939508732990333,50,6950
140,1.0942812071983,50,7000
141,1.0943649929961965,50,7050
142,1.094068196387235,50,7100
143,1.094083140505905,50,7150
144,1.0939165171371692,50,7200
145,1.0942275223878724,50,7250
146,1.0941088882706567,50,7300
147,1.0937511724230269,50,7350
148,1.0934105100749356,50,7400
149,1.0934821576366252,50,7450
150,1.0935431506027244,50,7500
