geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.8230829938454981,4,50
2,0.8974179782476429,10,100
3,0.9095094317633907,12,150
4,0.9338435750626218,20,200
5,0.952329221772283,25,250
6,0.9944140553499238,31,300
7,1.0049650830392687,38,350
8,1.0093715502990173,46,400
9,1.017093290915395,50,450
10,1.0223312599468024,44,500
11,1.0238915623343814,50,550
12,1.034437073169669,50,600
13,1.036085827117669,50,650
14,1.0375816416522619,50,700
15,1.039504695860186,50,750
16,1.0408903554300384,50,800
17,1.042872934666914,50,850
18,1.0509626535380483,50,900
19,1.0524766903610454,50,950
20,1.054859800367999,50,1000
21,1.055640654657082,50,1050
22,1.0561473817935672,50,1100
23,1.0564088270831224,50,1150
24,1.05721797035841,50,1200
25,1.057838210225599,50,1250
26,1.059437911988956,50,1300
27,1.0608409812104094,50,1350
28,1.0618892979188717,50,1400
29,1.064120479281356,50,1450
30,1.065324358405411,50,1500
31,1.0660503490531397,50,1550
32,1.0663745677260483,50,1600
33,1.0666978916717098,50,1650
34,1.0676200789410886,50,1700
35,1.0682345545196452,50,1750
36,1.067778676165436,50,1800
37,1.0678762732898928,50,1850
38,1.068255622820454,50,1900
39,1.0685676452656263,50,1950
40,1.0689245511388465,50,2000
41,1.0690834910656464,50,2050
42,1.0696129954135298,50,2100
43,1.0699445195075972,50,2150
44,1.0697086335006858,50,2200
45,1.0702753959102411,50,2250
46,1.0707331310448147,50,2300
47,1.0709995148451177,50,2350
48,1.0706321781447443,50,2400
49,1.070930367048237,50,2450
50,1.0712531188829753,50,2500
51,1.0719357050949219,50,2550
52,1.0734551731007915,50,2600
53,1.0740285733598653,50,2650
54,1.0742395771922502,50,2700
55,1.073954866486198,50,2750
56,1.0738331339521587,50,2800
57,1.0738868582050476,50,2850
58,1.0739538047760822,50,2900
59,1.0746053217122293,50,2950
60,1.0749239803795372,50,3000
61,1.0748948704714314,50,3050
62,1.0751781051532754,50,3100
63,1.0754132445182196,50,3150
64,1.0756561316624866,50,3200
65,1.0757473989193462,50,3250
66,1.0762838537840829,50,3300
67,1.0765513386985437,50,3350
68,1.0763900198854308,50,3400
69,1.0768924908411965,50,3450
70,1.0769230692621992,50,3500
71,1.0766861251925393,50,3550
72,1.076974687778983,50,3600
73,1.0773760038898703,50,3650
74,1.0768316356573808,50,3700
75,1.0768904793847471,50,3750
76,1.0771014431223063,50,3800
77,1.0777065039861977,50,3850
78,1.0778305005900362,50,3900
79,1.0782476886193952,50,3950
80,1.078171857767062,50,4000
81,1.0784470232333145,50,4050
82,1.0787382613770322,50,4100
83,1.0781653929699293,50,4150
84,1.0783162551505334,50,4200
85,1.0784949619215978,50,4250
86,1.079197723627394,50,4300
87,1.0798984657750716,50,4350
88,1.079761230648109,50,4400
89,1.0805346500289346,50,4450
90,1.0807481253594575,50,4500
91,1.080379385829018,50,4550
92,1.080657950001691,50,4600
93,1.0806860750509657,50,4650
94,1.0812078163493988,50,4700
95,1.0812735233348665,50,4750
96,1.0813640803055982,50,4800
97,1.0815043454046445,50,4850
98,1.0816971718347443,50,4900
99,1.0817182883849858,50,4950
100,1.0819262984659188,50,5000
101,1.082263219011602,50,5050
102,1.0823507371071037,50,5100
103,1.0827261309991483,50,5150
104,1.0825055339097316,50,5200
105,1.0826036743330285,50,5250
106,1.0827097106009842,50,5300
107,1.0827456187273492,50,5350
108,1.0832642749355146,50,5400
109,1.0831417790953775,50,5450
110,1.0830882090878606,50,5500
111,1.0827306287483862,50,5550
112,1.0823627544264691,50,5600
113,1.0820163058367764,50,5650
114,1.0820999848342112,50,5700
115,1.0818816451658433,50,5750
116,1.0822877682157945,50,5800
117,1.082064351877878,50,5850
118,1.0825947979953148,50,5900
119,1.0823628719109266,50,5950
120,1.0824789238047534,50,6000
121,1.0820610157118848,50,6050
122,1.0826518183164315,50,6100
123,1.0830923787058981,50,6150
124,1.0829210124029662,50,6200
125,1.0831934790775202,50,6250
126,1.0833944505347848,50,6300
127,1.0834835500957787,50,6350
128,1.0835054160726296,50,6400
129,1.0837362899210972,50,6450
130,1.0832210561831888,50,6500
131,1.0830271428887304,50,6550
132,1.0830883007842576,50,6600
133,1.0833589788947389,50,6650
134,1.083743637500543,50,6700
135,1.0838109628800097,50,6750
136,1.083709128542982,50,6800
137,1.0839009928528005,50,6850
138,1.0839379765833466,50,6900
139,1.0838274973521358,50,6950
140,1.0841176426205283,50,7000
141,1.083851618962187,50,7050
142,1.0837302276622147,50,7100
143,1.0838505412187394,50,7150
144,1.0837649489645187,50,7200
145,1.0837870835046954,50,7250
146,1.084109901306006,50,7300
147,1.0841279878668715,50,7350
148,1.0845553266504482,50,7400
149,1.0845086602262606,50,7450
150,1.0841648019743297,50,7500
151,1.0843452785437324,50,7550
152,1.0846107018838886,50,7600
153,1.0848291362830598,50,7650
154,1.0848773529414475,50,7700
155,1.0844600564215643,50,7750
156,1.0845692226035561,50,7800
157,1.0842818818191853,50,7850
158,1.0839783970735137,50,7900
159,1.0840572938216668,50,7950
160,1.0833354923032221,50,8000
161,1.0838373174271385,50,8050
162,1.0839561318706876,50,8100
163,1.084093133904261,50,8150
164,1.0844645987159705,50,8200
165,1.0843628445908096,50,8250
166,1.0842682937305193,50,8300
167,1.0849678998771308,50,8350
168,1.0848430579927242,50,8400
169,1.08467530325283,50,8450
170,1.0847458709961058,50,8500
171,1.0840233372534016,50,8550
172,1.0843131940770772,50,8600
173,1.08437627082393,50,8650
174,1.0844039065180207,50,8700
175,1.0845008782683,50,8750
176,1.0847275215404364,50,8800
177,1.0846360300806466,50,8850
178,1.0846489249516698,50,8900
179,1.084692420829144,50,8950
180,1.0846889801254131,50,9000
181,1.0849487234544664,50,9050
182,1.0843008842405746,50,9100
183,1.0842233676526398,50,9150
184,1.085076497789858,50,9200
185,1.0852033170275588,50,9250
186,1.0852371298550008,50,9300
187,1.0851315390933862,50,9350
188,1.0850526436516255,50,9400
189,1.084842102723856,50,9450
190,1.0849489868837772,50,9500
191,1.0851108632088464,50,9550
192,1.0853155819011384,50,9600
193,1.0845407449041728,50,9650
194,1.0847194412893522,50,9700
195,1.0844726374119116,50,9750
196,1.084576548600385,50,9800
197,1.0841802206237328,50,9850
198,1.0844501092347312,50,9900
199,1.0847372209435868,50,9950
200,1.0847878925840568,50,10000
201,1.0847187064042894,50,10050
202,1.0848158969903139,50,10100
203,1.0849621366289577,50,10150
204,1.0850822496868795,50,10200
205,1.0852329387841932,50,10250
206,1.0844308597614636,50,10300
207,1.0844063036727445,50,10350
208,1.0845447286093979,50,10400
209,1.0845131149748604,50,10450
210,1.0848275358819826,50,10500
211,1.0851147071917369,50,10550
212,1.0849046266800932,50,10600
213,1.0845153740880644,50,10650
214,1.084478529753694,50,10700
215,1.0847763263214534,50,10750
216,1.0848261916621604,50,10800
217,1.085172279351133,50,10850
218,1.0850483169482008,50,10900
219,1.085219354890561,50,10950
220,1.0850757529274104,50,11000
221,1.0848242829510086,50,11050
222,1.0849183568524159,50,11100
223,1.0849183887393012,50,11150
224,1.0846630916771782,50,11200
225,1.0847775405490219,50,11250
226,1.0847571705496013,50,11300
227,1.0845953389064098,50,11350
228,1.0843138418906282,50,11400
229,1.0843162440643253,50,11450
230,1.0843211622306548,50,11500
231,1.0837938772835827,50,11550
232,1.0838058568040405,50,11600
233,1.0840275544194171,50,11650
234,1.0842535186944635,50,11700
235,1.0843706398259685,50,11750
236,1.0846132429469906,50,11800
237,1.0846611384542688,50,11850
238,1.0845817778386775,50,11900
239,1.0848278347223903,50,11950
240,1.0844417735763812,50,12000
241,1.084565247153978,50,12050
242,1.0846444393382348,50,12100
243,1.0845759987587233,50,12150
244,1.0843320337429014,50,12200
245,1.0843452864740186,50,12250
246,1.0843891875304676,50,12300
247,1.0841274558562009,50,12350
248,1.0841949849207844,50,12400
249,1.08431617949338,50,12450
250,1.0845610093067442,50,12500
251,1.08455038457493,50,12550
252,1.0846218438130593,50,12600
253,1.0846762219390857,50,12650
254,1.0839935628296495,50,12700
255,1.0841373719271397,50,12750
256,1.0841272069573018,50,12800
257,1.0841455331021834,50,12850
258,1.0841141075223577,50,12900
259,1.084250453532024,50,12950
260,1.083933145632068,50,13000
261,1.0842703879846547,50,13050
262,1.0842861995271669,50,13100
263,1.0844238760387752,50,13150
264,1.084461712018685,50,13200
265,1.0854176485311564,50,13250
266,1.0845585830745061,50,13300
267,1.084768892446921,50,13350
268,1.0846327728875504,50,13400
269,1.0845089957100633,50,13450
270,1.0844030335258772,50,13500
271,1.084377277259535,50,13550
272,1.0845152441107713,50,13600
273,1.0842902591892791,50,13650
274,1.0842083862115015,50,13700
275,1.084375109496726,50,13750
276,1.0843433629055241,50,13800
277,1.0843526909942585,50,13850
278,1.084147786188398,50,13900
279,1.0849194362281949,50,13950
280,1.084990913512084,50,14000
281,1.0848913121274266,50,14050
282,1.0852419149305148,50,14100
283,1.0849793445817426,50,14150
284,1.0847447734618656,50,14200
285,1.0846382583529681,50,14250
286,1.0853136290986465,50,14300
287,1.0849968313160314,50,14350
288,1.0851236787865803,50,14400
289,1.0848512084643818,50,14450
290,1.0849577735303817,50,14500
291,1.0853790513916677,50,14550
292,1.0851987857444434,50,14600
293,1.0855069673900861,50,14650
294,1.0855348148445196,50,14700
295,1.0855170412486193,50,14750
296,1.0857960236557485,50,14800
297,1.0855023381831148,50,14850
298,1.0854327413433744,50,14900
299,1.0854425873668914,50,14950
300,1.0856809833813463,50,15000
