geracao,hipervolume,n_solucoes,n_avaliacoes
1,0.589077656973301,3,50
2,0.69726416684484,7,100
3,0.7279565880238489,11,150
4,0.7712169883239788,19,200
5,0.7879831469678813,23,250
6,0.8027681142144493,33,300
7,0.8111206698255806,43,350
8,0.82782436202762,50,400
9,0.8387644670832726,50,450
10,0.8423558114450224,50,500
11,0.8476150183035288,50,550
12,0.8528919591496706,45,600
13,0.8588895273537308,50,650
14,0.8602761259098186,50,700
15,0.8637396789101471,50,750
16,0.8685107366531676,50,800
17,0.872154379878456,50,850
18,0.8745224332572621,50,900
19,0.8784295495222874,50,950
20,0.8839680094653937,50,1000
21,0.8906028044458775,50,1050
22,0.893013297357913,50,1100
23,0.8943068650979018,50,1150
24,0.8964538221053483,50,1200
25,0.8978467425674571,50,1250
26,0.900523163311649,50,1300
27,0.9057094435301556,50,1350
28,0.9063198988496266,50,1400
29,0.9076455658535971,50,1450
30,0.9100623932534172,50,1500
31,0.9109231829422163,50,1550
32,0.9122226071027376,50,1600
33,0.9124234641903833,50,1650
34,0.914051457453807,50,1700
35,0.9139482583454217,50,1750
36,0.914327189920302,50,1800
37,0.9149951550265868,50,1850
38,0.9154783237627038,50,1900
39,0.9157387238344983,50,1950
40,0.9157583097689636,50,2000
41,0.9157525833622152,50,2050
42,0.9162402828804518,50,2100
43,0.9166281503402001,50,2150
44,0.9175202051099284,50,2200
45,0.9177826159328009,50,2250
46,0.9177545880239893,50,2300
47,0.9185308524406192,50,2350
48,0.9191577684437283,50,2400
49,0.919331240685017,50,2450
50,0.919807410321417,50,2500
51,0.9200763946157742,50,2550
52,0.9199536609297293,50,2600
53,0.9203890581905094,50,2650
54,0.920902954477453,50,2700
55,0.9212472244225608,50,2750
56,0.9213388368086592,50,2800
57,0.921335964761103,50,2850
58,0.9216616906658751,50,2900
59,0.92176560191521,50,2950
60,0.9211487927472176,50,3000
61,0.9211279111934956,50,3050
62,0.9214294276889227,50,3100
63,0.921896544755642,50,3150
64,0.9222064414593028,50,3200
65,0.9223468259429716,50,3250
66,0.9227528835368615,50,3300
67,0.9226026018126313,50,3350
68,0.922468522911015,50,3400
69,0.9226775991352464,50,3450
70,0.9222682959374574,50,3500
71,0.9223150611525577,50,3550
72,0.9222402084932917,50,3600
73,0.9222718661477597,50,3650
74,0.9221196214045245,50,3700
75,0.9224503652843159,50,3750
76,0.9218948827429277,50,3800
77,0.92227833075128,50,3850
78,0.9220416026239601,50,3900
79,0.9219686623347422,50,3950
80,0.9221099243803714,50,4000
81,0.9221258127438035,50,4050
82,0.9226958436341465,50,4100
83,0.9218507807282597,50,4150
84,0.9232958032714249,50,4200
85,0.9233996834798611,50,4250
86,0.9233212409858187,50,4300
87,0.9235881034293024,50,4350
88,0.92363856684083,50,4400
89,0.923073919548673,50,4450
90,0.9236541065185971,50,4500
91,0.9232545286641312,50,4550
92,0.9232012197699712,50,4600
93,0.923043621411766,50,4650
94,0.9226509842665261,50,4700
95,0.922507694281752,50,4750
96,0.9229819962377789,50,4800
97,0.9234508575007757,50,4850
98,0.9237578521279282,50,4900
99,0.9238204155363972,50,4950
100,0.9235490867016369,50,5000
101,0.9237054640186081,50,5050
102,0.9237564929088579,50,5100
103,0.9237820340154007,50,5150
104,0.9232861894631267,50,5200
105,0.9231800977776919,50,5250
106,0.9230014673063667,50,5300
107,0.9229510508293975,50,5350
108,0.9232325916077224,50,5400
109,0.9228017157471645,50,5450
110,0.922993436018993,50,5500
111,0.9230551535566612,50,5550
112,0.922978999750384,50,5600
113,0.9225086709678816,50,5650
114,0.9227791183486608,50,5700
115,0.9234600840088018,50,5750
116,0.9235287185856439,50,5800
117,0.9233957617537147,50,5850
118,0.9235635724955884,50,5900
119,0.9238040680790379,50,5950
120,0.9240853925636068,50,6000
121,0.9247955774010108,50,6050
122,0.9244788966674669,50,6100
123,0.9244948841289361,50,6150
124,0.924392173098551,50,6200
125,0.9243953675233819,50,6250
126,0.9238793430117707,50,6300
127,0.9242067408125697,50,6350
128,0.9245457693862125,50,6400
129,0.9247548870854688,50,6450
130,0.9250361997303393,50,6500
131,0.924866022947479,50,6550
132,0.9257382412816709,50,6600
133,0.9257572272824304,50,6650
134,0.9257715952654755,50,6700
135,0.9255362306964867,50,6750
136,0.9257588946452159,50,6800
137,0.9256663395681992,50,6850
138,0.9259866666450675,50,6900
139,0.9265527540264082,50,6950
140,0.9268663540015787,50,7000
141,0.9275354615731203,50,7050
142,0.9271905919696276,50,7100
143,0.9272904799327212,50,7150
144,0.9274998001154613,50,7200
145,0.927871071896947,50,7250
146,0.927654723592095,50,7300
147,0.9279450094907181,50,7350
148,0.9286983141174325,50,7400
149,0.9283844598975581,50,7450
150,0.9286868020393271,50,7500
151,0.9282437993646789,50,7550
